Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1745066416
Base Time Fractional,.130716000
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
36,0.06079925596714,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500018793,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.060069600
37,0.06255604326725,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600036434,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.229501880
38,0.06427159905434,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699902154,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.398910720
39,0.06602848321199,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799931437,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.568327460
40,0.06775104999542,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899966832,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.737751820
41,0.06950434297323,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999987384,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:22,.907175460
42,0.07122419774532,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100028018,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.076580760
43,0.0729746222496,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199878604,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.245992040
44,0.074711330235,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299911379,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.415408580
45,0.07644428312778,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399970639,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.584820900
46,0.0781906247139,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499961215,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.754234140
47,0.07991632074118,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600004468,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:23,.923633040
48,0.08166649192572,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700038116,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:24,.093048700
49,0.08338218927383,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799906164,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:24,.262464420
50,0.08513976633549,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899899359,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:24,.431888180
51,0.08685889840126,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999930388,Amp DC,.001,T,4W,F,F,04/19/2025,12:40:24,.601294000
