Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1745064725
Base Time Fractional,.991325360
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
21,-4.613861528924e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0001999895030,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:09,.379667780
22,-6.38465207885e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002099925623,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:09,.549078900
23,-4.970769077772e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002199981682,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:09,.718487580
24,-6.810193735873e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002299989719,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:09,.887892460
25,-5.574756505666e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002400035446,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.057293020
26,-7.304367318284e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002500073169,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.226712620
27,-6.110117828939e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002599926956,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.396120080
28,-7.894630834926e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002699939650,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.565547820
29,-7.345549965976e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002799989597,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.734974340
30,-9.102612239076e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0002900021791,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:10,.904373020
31,-8.718256867724e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003000049910,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.073787480
32,-9.569333633408e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003099931346,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.243203240
33,-8.526079182047e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003199948987,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.412606420
34,-0.0001004978039418,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003299965174,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.582033200
35,-8.965346205514e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003400003188,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.751420380
36,-0.00010955765174,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500030725,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:11,.920847380
37,-9.788967145141e-05,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600040800,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.090242920
38,-0.0001232846989296,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699911467,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.259635740
39,-0.0001039295748342,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799940168,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.429059200
40,-0.0001220492704306,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899976728,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.598450080
41,-0.0001109303702833,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999997280,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.767884980
42,-0.0001286382466787,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100041115,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:12,.937292680
43,-0.0001184802385978,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199890827,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.106699300
44,-0.0001357762957923,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299917491,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.276120320
45,-0.000125481034047,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399986065,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.445530480
46,-0.0001415417791577,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499973729,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.614939780
47,-0.0001440127380192,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600018146,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.784360360
48,-0.0001387962693116,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700052668,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:13,.953756720
49,-0.0001374235434923,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799914896,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:14,.123167140
50,-0.0001367371878587,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899904015,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:14,.292561480
51,-0.0001486801047577,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999941448,Amp DC,.001,T,4W,F,F,04/19/2025,12:12:14,.461979240
