Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1745065076
Base Time Fractional,.150960260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
36,0.06067506968975,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003500020539,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.080272100
37,0.06242513656616,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003600035561,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.249700940
38,0.06412973254919,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003699907975,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.419093140
39,0.06589102745056,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003799933766,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.588492500
40,0.06758683919907,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003899966541,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.757901140
41,0.06935913860798,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0003999990004,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:02,.927300380
42,0.07107155770063,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004100030055,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.096715560
43,0.07282230257988,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004199883260,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.266126840
44,0.07455065101385,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004299912544,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.435531360
45,0.07626991719007,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004399978789,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.604952680
46,0.07801872491837,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004499964707,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.774337620
47,0.07973239570856,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004600007378,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:03,.943728260
48,0.08148165792227,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004700048303,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:04,.113135720
49,0.08320613205433,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004799913149,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:04,.282525660
50,0.08493969589472,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004899904015,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:04,.451943400
51,0.08667808771133,Volt DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0004999937955,Amp DC,.001,T,4W,F,F,04/19/2025,12:18:04,.621337980
